anio_defuncion,entidad_defuncion,edad_quinquenal,sexo,F10,F11,F12,F14,F15,F17,F18,F19,F13,F16,cve_entidad,fecha,entidad_defuncion_etq
2017,PUEBLA,20 a 24 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,20 a 24 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,20 a 24 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,25 a 29 años,Masculino,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,21,2017-12-31,Puebla
2017,PUEBLA,25 a 29 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,30 a 34 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,30 a 34 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,30 a 34 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,35 a 39 años,Masculino,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,35 a 39 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,40 a 44 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,40 a 44 años,Masculino,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,40 a 44 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,45 a 49 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,45 a 49 años,Masculino,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,45 a 49 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,50 a 54 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,50 a 54 años,Masculino,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,50 a 54 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,55 a 59 años,Masculino,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,55 a 59 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,60 a 64 años,Femenino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,60 a 64 años,Masculino,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,60 a 64 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,65 a 69 años,Masculino,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,65 a 69 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,70 a 74 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,70 a 74 años,Masculino,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,70 a 74 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,75 a 79 años,Femenino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,75 a 79 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,75 a 79 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,80 a 84 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,80 a 84 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,80 a 84 años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,85 y mas años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,21,2017-12-31,Puebla
2017,PUEBLA,85 y mas años,No Especificado,,,,,,,,0.0,,,21,2017-12-31,Puebla
2017,QUERETARO,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,25 a 29 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,25 a 29 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,30 a 34 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,30 a 34 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,35 a 39 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,35 a 39 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,40 a 44 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,40 a 44 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,45 a 49 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,45 a 49 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,50 a 54 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,50 a 54 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,55 a 59 años,Masculino,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,55 a 59 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,60 a 64 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,60 a 64 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,60 a 64 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,65 a 69 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,65 a 69 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,65 a 69 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,70 a 74 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,70 a 74 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,75 a 79 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,75 a 79 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,80 a 84 años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,85 y mas años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22,2017-12-31,Querétaro
2017,QUERETARO,85 y mas años,No Especificado,,,,,,,,0.0,,,22,2017-12-31,Querétaro
2017,QUINTANA ROO,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,30 a 34 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,30 a 34 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,35 a 39 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,35 a 39 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,45 a 49 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,45 a 49 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,50 a 54 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,50 a 54 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,55 a 59 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,55 a 59 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,60 a 64 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,60 a 64 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,80 a 84 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,80 a 84 años,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,No especificado,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,23,2017-12-31,Quintana Roo
2017,QUINTANA ROO,No especificado,No Especificado,,,,,,,,0.0,,,23,2017-12-31,Quintana Roo
2017,SAN LUIS POTOSI,20 a 24 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,20 a 24 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,20 a 24 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,25 a 29 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,25 a 29 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,30 a 34 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,30 a 34 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,35 a 39 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,35 a 39 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,35 a 39 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,40 a 44 años,Masculino,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,40 a 44 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,45 a 49 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,45 a 49 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,50 a 54 años,Masculino,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,50 a 54 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,55 a 59 años,Masculino,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,55 a 59 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,60 a 64 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,60 a 64 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,65 a 69 años,Masculino,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,65 a 69 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,70 a 74 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,70 a 74 años,Masculino,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,70 a 74 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,75 a 79 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,75 a 79 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,75 a 79 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,80 a 84 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,80 a 84 años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,80 a 84 años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,85 y mas años,Masculino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,85 y mas años,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,No especificado,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,No especificado,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24,2017-12-31,San Luis Potosí
2017,SAN LUIS POTOSI,No especificado,No Especificado,,,,,,,,0.0,,,24,2017-12-31,San Luis Potosí
2017,SINALOA,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,25 a 29 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,25 a 29 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,30 a 34 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,30 a 34 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,35 a 39 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,35 a 39 años,Masculino,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,35 a 39 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,40 a 44 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,40 a 44 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,40 a 44 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,45 a 49 años,Masculino,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,45 a 49 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,50 a 54 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,50 a 54 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,60 a 64 años,Masculino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,60 a 64 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,65 a 69 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,65 a 69 años,Masculino,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,65 a 69 años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,85 y mas años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,85 y mas años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25,2017-12-31,Sinaloa
2017,SINALOA,85 y mas años,No Especificado,,,,,,,,0.0,,,25,2017-12-31,Sinaloa
2017,SONORA,15 a 19 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,15 a 19 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,15 a 19 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,20 a 24 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,20 a 24 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,26,2017-12-31,Sonora
2017,SONORA,20 a 24 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,25 a 29 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,25 a 29 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,26,2017-12-31,Sonora
2017,SONORA,25 a 29 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,30 a 34 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,30 a 34 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,30 a 34 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,35 a 39 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,35 a 39 años,Masculino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,35 a 39 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,40 a 44 años,Femenino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,40 a 44 años,Masculino,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,40 a 44 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,45 a 49 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,45 a 49 años,Masculino,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,45 a 49 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,50 a 54 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,50 a 54 años,Masculino,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,50 a 54 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,55 a 59 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,55 a 59 años,Masculino,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,55 a 59 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
2017,SONORA,60 a 64 años,Femenino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26,2017-12-31,Sonora
2017,SONORA,60 a 64 años,Masculino,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,26,2017-12-31,Sonora
2017,SONORA,60 a 64 años,No Especificado,,,,,,,,0.0,,,26,2017-12-31,Sonora
